Version Num, 1.00, 
Building Num, 1, 
Room Num, 12, 
Occupant Num, 21, 
Start Time, 2015-1-0, 
End Time, 2015-1-10, 
step,time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,
1598, 2015/1/6 13:10:00, 1,0,0,2,2,2,0,3,0,4,4,4,5,0,5,6,6,6,12,8,7,
1599, 2015/1/6 13:15:00, 1,0,0,2,2,2,3,3,0,4,4,4,5,0,5,6,6,6,2,8,7,
1600, 2015/1/6 13:20:00, 1,12,0,2,8,2,12,3,0,4,4,4,3,0,5,6,6,6,8,7,0,
1601, 2015/1/6 13:25:00, 1,12,0,2,8,1,12,3,0,4,0,4,3,0,11,6,6,6,8,7,0,
1602, 2015/1/6 13:30:00, 1,1,0,2,8,6,12,3,0,4,0,4,3,5,5,6,6,6,7,7,0,
1603, 2015/1/6 13:35:00, 1,1,0,2,8,6,3,3,12,4,0,4,0,5,5,6,6,6,7,7,0,
1604, 2015/1/6 13:40:00, 1,1,1,11,8,6,3,3,11,4,0,4,0,5,5,6,11,6,7,7,0,
1605, 2015/1/6 13:45:00, 1,1,1,11,2,6,3,3,3,4,0,11,0,5,5,6,8,6,7,7,0,
1606, 2015/1/6 13:50:00, 1,1,1,12,2,6,3,3,3,4,0,0,0,5,5,6,0,6,7,7,0,
1607, 2015/1/6 13:55:00, 8,11,1,2,2,6,3,3,3,4,0,4,0,5,5,6,0,6,5,11,0,
1608, 2015/1/6 14:0:00, 11,11,1,2,2,6,3,3,3,4,0,4,0,5,5,11,0,6,5,7,12,
1609, 2015/1/6 14:5:00, 11,11,1,2,2,6,3,3,3,8,4,4,0,5,5,6,0,11,5,7,12,
1610, 2015/1/6 14:10:00, 0,11,1,2,2,7,3,3,3,8,4,3,0,5,5,6,0,11,5,7,7,
1611, 2015/1/6 14:15:00, 1,1,1,2,2,7,3,3,3,4,4,3,0,5,5,6,12,6,5,7,11,
1612, 2015/1/6 14:20:00, 12,1,1,2,12,7,3,3,3,4,4,3,0,5,5,6,12,6,5,7,11,
1613, 2015/1/6 14:25:00, 2,1,1,8,2,7,3,3,3,4,4,4,0,5,5,6,6,6,7,8,0,
1614, 2015/1/6 14:30:00, 2,1,1,2,2,3,3,3,12,4,4,4,0,5,5,6,6,6,7,7,0,
1615, 2015/1/6 14:35:00, 2,1,1,2,2,3,3,3,12,11,4,4,0,5,5,6,6,6,7,7,0,
1616, 2015/1/6 14:40:00, 2,1,1,2,2,3,3,3,12,11,4,4,0,5,5,6,6,6,7,7,0,
1617, 2015/1/6 14:45:00, 2,1,1,2,2,3,12,3,12,11,12,4,4,5,5,6,6,6,7,7,7,
1618, 2015/1/6 14:50:00, 2,1,1,2,2,3,12,3,12,4,0,4,4,5,5,6,6,8,7,7,7,
1619, 2015/1/6 14:55:00, 2,10,1,2,2,10,10,3,12,4,0,12,10,5,10,6,8,6,7,7,7,
1620, 2015/1/6 15:0:00, 2,10,1,2,2,10,10,3,12,4,0,12,10,12,10,6,2,6,7,7,7,
1621, 2015/1/6 15:5:00, 2,10,12,2,2,10,10,3,5,4,0,12,10,2,10,6,2,6,7,7,7,
1622, 2015/1/6 15:10:00, 2,10,6,2,2,10,10,3,3,8,0,11,10,2,10,6,2,6,7,7,7,
1623, 2015/1/6 15:15:00, 2,10,6,2,2,10,10,3,3,8,4,11,10,2,10,6,2,6,7,7,7,
1624, 2015/1/6 15:20:00, 1,10,4,2,2,10,10,3,3,4,4,11,10,2,10,6,2,6,7,7,7,
1625, 2015/1/6 15:25:00, 1,10,4,2,2,10,10,7,3,4,4,11,10,2,10,6,2,12,7,7,7,
1626, 2015/1/6 15:30:00, 1,10,4,2,9,10,10,7,3,4,4,7,10,9,10,6,2,6,4,9,9,
1627, 2015/1/6 15:35:00, 1,10,4,2,9,10,10,2,11,4,4,7,10,9,10,6,1,6,4,9,9,
1628, 2015/1/6 15:40:00, 1,10,4,2,9,10,10,2,11,4,4,7,10,9,10,6,2,11,8,9,9,
1629, 2015/1/6 15:45:00, 1,10,4,12,9,10,10,3,2,4,4,7,10,9,10,6,0,6,8,9,9,
1630, 2015/1/6 15:50:00, 1,10,4,12,9,10,10,3,2,4,4,7,10,9,10,6,0,12,8,9,9,
1631, 2015/1/6 15:55:00, 1,10,4,12,9,10,10,3,3,4,4,7,10,9,10,6,6,6,8,9,9,
1632, 2015/1/6 16:0:00, 1,10,4,12,9,10,10,3,3,4,4,7,10,9,10,6,6,6,7,9,9,
1633, 2015/1/6 16:5:00, 1,10,4,12,12,10,10,3,3,4,0,7,10,11,10,6,5,6,7,8,11,
1634, 2015/1/6 16:10:00, 1,10,4,12,8,10,10,3,3,4,0,7,10,5,10,6,11,11,7,7,0,
1635, 2015/1/6 16:15:00, 1,10,4,12,8,10,10,3,3,4,0,12,10,5,10,6,7,11,7,7,7,
1636, 2015/1/6 16:20:00, 9,10,4,12,8,10,10,3,3,9,4,11,10,5,10,9,9,6,7,7,9,
1637, 2015/1/6 16:25:00, 9,10,4,11,11,10,10,3,3,9,0,11,10,5,10,9,9,6,7,7,9,
1638, 2015/1/6 16:30:00, 9,10,4,11,2,10,10,3,3,9,0,4,10,5,10,9,9,6,7,7,9,
1639, 2015/1/6 16:35:00, 9,10,2,11,2,10,10,3,3,9,0,4,10,5,10,9,9,6,5,7,9,
1640, 2015/1/6 16:40:00, 9,10,2,11,1,10,10,3,3,9,0,4,10,5,10,9,9,6,5,7,9,
1641, 2015/1/6 16:45:00, 9,10,2,2,1,10,10,3,3,9,4,8,10,5,10,9,9,6,5,12,9,
1642, 2015/1/6 16:50:00, 9,6,11,2,1,0,5,3,3,9,4,8,3,5,12,9,9,6,5,12,9,
1643, 2015/1/6 16:55:00, 9,6,4,2,1,0,5,3,3,9,4,8,3,5,12,9,9,6,5,8,9,
1644, 2015/1/6 17:0:00, 9,6,4,2,7,0,5,3,3,9,4,8,5,5,5,9,9,6,5,8,9,
1645, 2015/1/6 17:5:00, 9,6,4,2,6,0,5,3,3,9,4,4,5,5,5,9,9,6,5,8,9,
1646, 2015/1/6 17:10:00, 9,6,1,2,6,0,5,3,3,9,0,4,5,5,5,9,9,6,5,8,9,
1647, 2015/1/6 17:15:00, 9,6,1,2,6,0,5,3,3,9,0,4,5,5,5,9,9,6,5,7,9,
1648, 2015/1/6 17:20:00, 9,6,1,2,6,0,5,3,3,9,0,4,5,5,5,9,9,6,5,7,9,
1649, 2015/1/6 17:25:00, 9,6,1,2,6,0,5,3,11,9,0,4,5,5,5,9,9,6,5,7,9,
1650, 2015/1/6 17:30:00, 9,6,1,2,6,0,5,3,8,9,12,4,5,5,5,9,9,6,5,7,9,
1651, 2015/1/6 17:35:00, 9,6,8,2,6,0,5,3,12,9,12,12,5,5,5,9,9,6,6,7,9,
1652, 2015/1/6 17:40:00, 9,1,0,2,6,0,5,3,0,9,4,11,5,5,5,9,9,6,6,7,9,
1653, 2015/1/6 17:45:00, 9,1,0,2,6,0,3,1,0,9,4,4,5,5,5,9,9,6,4,7,9,
1654, 2015/1/6 17:50:00, 9,1,0,2,0,11,3,1,0,9,4,4,5,0,0,9,9,6,4,7,9,
1655, 2015/1/6 17:55:00, 9,1,0,2,0,11,3,1,0,9,4,4,5,0,0,9,9,6,4,7,9,
1656, 2015/1/6 18:0:00, 9,1,0,2,0,11,3,1,0,9,4,4,5,0,0,9,9,6,3,7,9,
1657, 2015/1/6 18:5:00, 11,1,0,0,0,0,0,12,0,6,4,4,5,0,0,5,5,6,0,0,5,
1658, 2015/1/6 18:10:00, 11,0,0,0,0,0,0,12,0,2,4,0,5,0,0,5,5,6,0,0,0,
1659, 2015/1/6 18:15:00, 8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,0,0,0,
1660, 2015/1/6 18:20:00, 12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,
1661, 2015/1/6 18:25:00, 12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,
1662, 2015/1/6 18:30:00, 12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,
1663, 2015/1/6 18:35:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1664, 2015/1/6 18:40:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1665, 2015/1/6 18:45:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1666, 2015/1/6 18:50:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1667, 2015/1/6 18:55:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1668, 2015/1/6 19:0:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1669, 2015/1/6 19:5:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1670, 2015/1/6 19:10:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1671, 2015/1/6 19:15:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1672, 2015/1/6 19:20:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1673, 2015/1/6 19:25:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1674, 2015/1/6 19:30:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1675, 2015/1/6 19:35:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1676, 2015/1/6 19:40:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1677, 2015/1/6 19:45:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1678, 2015/1/6 19:50:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1679, 2015/1/6 19:55:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1680, 2015/1/6 20:0:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1681, 2015/1/6 20:5:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1682, 2015/1/6 20:10:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1683, 2015/1/6 20:15:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1684, 2015/1/6 20:20:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1685, 2015/1/6 20:25:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1686, 2015/1/6 20:30:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1687, 2015/1/6 20:35:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1688, 2015/1/6 20:40:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1689, 2015/1/6 20:45:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1690, 2015/1/6 20:50:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1691, 2015/1/6 20:55:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1692, 2015/1/6 21:0:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1693, 2015/1/6 21:5:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1694, 2015/1/6 21:10:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1695, 2015/1/6 21:15:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1696, 2015/1/6 21:20:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1697, 2015/1/6 21:25:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1698, 2015/1/6 21:30:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1699, 2015/1/6 21:35:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1700, 2015/1/6 21:40:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1701, 2015/1/6 21:45:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1702, 2015/1/6 21:50:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1703, 2015/1/6 21:55:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1704, 2015/1/6 22:0:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1705, 2015/1/6 22:5:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1706, 2015/1/6 22:10:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1707, 2015/1/6 22:15:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1708, 2015/1/6 22:20:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1709, 2015/1/6 22:25:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1710, 2015/1/6 22:30:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1711, 2015/1/6 22:35:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1712, 2015/1/6 22:40:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1713, 2015/1/6 22:45:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1714, 2015/1/6 22:50:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1715, 2015/1/6 22:55:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1716, 2015/1/6 23:0:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1717, 2015/1/6 23:5:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1718, 2015/1/6 23:10:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1719, 2015/1/6 23:15:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1720, 2015/1/6 23:20:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1721, 2015/1/6 23:25:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1722, 2015/1/6 23:30:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1723, 2015/1/6 23:35:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1724, 2015/1/6 23:40:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1725, 2015/1/6 23:45:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1726, 2015/1/6 23:50:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1727, 2015/1/6 23:55:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1728, 2015/1/7 0:0:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1729, 2015/1/7 0:5:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1730, 2015/1/7 0:10:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1731, 2015/1/7 0:15:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1732, 2015/1/7 0:20:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1733, 2015/1/7 0:25:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1734, 2015/1/7 0:30:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1735, 2015/1/7 0:35:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1736, 2015/1/7 0:40:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1737, 2015/1/7 0:45:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1738, 2015/1/7 0:50:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1739, 2015/1/7 0:55:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1740, 2015/1/7 1:0:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1741, 2015/1/7 1:5:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1742, 2015/1/7 1:10:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1743, 2015/1/7 1:15:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1744, 2015/1/7 1:20:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1745, 2015/1/7 1:25:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1746, 2015/1/7 1:30:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1747, 2015/1/7 1:35:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1748, 2015/1/7 1:40:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1749, 2015/1/7 1:45:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1750, 2015/1/7 1:50:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1751, 2015/1/7 1:55:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1752, 2015/1/7 2:0:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1753, 2015/1/7 2:5:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1754, 2015/1/7 2:10:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1755, 2015/1/7 2:15:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1756, 2015/1/7 2:20:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1757, 2015/1/7 2:25:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1758, 2015/1/7 2:30:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1759, 2015/1/7 2:35:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1760, 2015/1/7 2:40:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1761, 2015/1/7 2:45:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1762, 2015/1/7 2:50:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1763, 2015/1/7 2:55:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1764, 2015/1/7 3:0:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1765, 2015/1/7 3:5:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1766, 2015/1/7 3:10:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1767, 2015/1/7 3:15:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1768, 2015/1/7 3:20:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1769, 2015/1/7 3:25:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1770, 2015/1/7 3:30:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1771, 2015/1/7 3:35:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1772, 2015/1/7 3:40:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1773, 2015/1/7 3:45:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1774, 2015/1/7 3:50:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1775, 2015/1/7 3:55:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1776, 2015/1/7 4:0:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1777, 2015/1/7 4:5:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1778, 2015/1/7 4:10:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1779, 2015/1/7 4:15:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1780, 2015/1/7 4:20:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1781, 2015/1/7 4:25:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1782, 2015/1/7 4:30:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1783, 2015/1/7 4:35:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1784, 2015/1/7 4:40:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1785, 2015/1/7 4:45:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1786, 2015/1/7 4:50:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1787, 2015/1/7 4:55:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1788, 2015/1/7 5:0:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1789, 2015/1/7 5:5:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1790, 2015/1/7 5:10:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1791, 2015/1/7 5:15:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1792, 2015/1/7 5:20:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1793, 2015/1/7 5:25:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1794, 2015/1/7 5:30:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1795, 2015/1/7 5:35:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1796, 2015/1/7 5:40:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1797, 2015/1/7 5:45:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1798, 2015/1/7 5:50:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1799, 2015/1/7 5:55:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1800, 2015/1/7 6:0:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1801, 2015/1/7 6:5:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1802, 2015/1/7 6:10:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1803, 2015/1/7 6:15:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1804, 2015/1/7 6:20:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1805, 2015/1/7 6:25:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1806, 2015/1/7 6:30:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1807, 2015/1/7 6:35:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1808, 2015/1/7 6:40:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1809, 2015/1/7 6:45:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1810, 2015/1/7 6:50:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1811, 2015/1/7 6:55:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1812, 2015/1/7 7:0:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1813, 2015/1/7 7:5:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1814, 2015/1/7 7:10:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1815, 2015/1/7 7:15:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1816, 2015/1/7 7:20:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1817, 2015/1/7 7:25:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1818, 2015/1/7 7:30:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1819, 2015/1/7 7:35:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1820, 2015/1/7 7:40:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1821, 2015/1/7 7:45:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1822, 2015/1/7 7:50:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1823, 2015/1/7 7:55:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1824, 2015/1/7 8:0:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
