step,time,0,1,2,3,4,5,6,7,8,
14913, 2015/7/27 3:0:00,6,0,0,0,0,0,0,0,0,
14914, 2015/7/27 3:20:00,6,0,0,0,0,0,0,0,0,
14915, 2015/7/27 3:40:00,6,0,0,0,0,0,0,0,0,
14916, 2015/7/27 4:0:00,6,0,0,0,0,0,0,0,0,
14917, 2015/7/27 4:20:00,6,0,0,0,0,0,0,0,0,
14918, 2015/7/27 4:40:00,6,0,0,0,0,0,0,0,0,
14919, 2015/7/27 5:0:00,6,0,0,0,0,0,0,0,0,
14920, 2015/7/27 5:20:00,6,0,0,0,0,0,0,0,0,
14921, 2015/7/27 5:40:00,6,0,0,0,0,0,0,0,0,
14922, 2015/7/27 6:0:00,6,0,0,0,0,0,0,0,0,
14923, 2015/7/27 6:20:00,6,0,0,0,0,0,0,0,0,
14924, 2015/7/27 6:40:00,6,0,0,0,0,0,0,0,0,
14925, 2015/7/27 7:0:00,6,0,0,0,0,0,0,0,0,
14926, 2015/7/27 7:20:00,6,0,0,0,0,0,0,0,0,
14927, 2015/7/27 7:40:00,6,0,0,0,0,0,0,0,0,
14928, 2015/7/27 8:0:00,6,0,0,0,0,0,0,0,0,
14929, 2015/7/27 8:20:00,4,0,0,2,0,0,0,0,0,
14930, 2015/7/27 8:40:00,4,0,0,1,1,0,0,0,0,
14931, 2015/7/27 9:0:00,4,1,0,1,0,0,0,0,0,
14932, 2015/7/27 9:20:00,0,0,0,0,0,0,6,0,0,
14933, 2015/7/27 9:40:00,0,0,0,0,0,0,6,0,0,
14934, 2015/7/27 10:0:00,0,0,0,4,1,1,0,0,0,
14935, 2015/7/27 10:20:00,0,1,1,0,1,0,3,0,0,
14936, 2015/7/27 10:40:00,0,1,2,0,0,0,3,0,0,
14937, 2015/7/27 11:0:00,0,1,2,0,0,0,3,0,0,
14938, 2015/7/27 11:20:00,0,0,2,0,1,0,0,1,2,
14939, 2015/7/27 11:40:00,2,2,2,0,0,0,0,0,0,
14940, 2015/7/27 12:0:00,0,0,0,0,0,0,6,0,0,
14941, 2015/7/27 12:20:00,3,0,0,2,1,0,0,0,0,
14942, 2015/7/27 12:40:00,3,1,0,1,0,0,0,0,1,
14943, 2015/7/27 13:0:00,3,1,0,1,1,0,0,0,0,
14944, 2015/7/27 13:20:00,1,1,2,2,0,0,0,0,0,
14945, 2015/7/27 13:40:00,0,2,2,1,0,1,0,0,0,
14946, 2015/7/27 14:0:00,0,1,2,1,1,1,0,0,0,
14947, 2015/7/27 14:20:00,0,0,0,0,0,0,6,0,0,
14948, 2015/7/27 14:40:00,0,0,0,0,0,0,6,0,0,
14949, 2015/7/27 15:0:00,0,0,0,0,0,0,6,0,0,
14950, 2015/7/27 15:20:00,0,0,0,0,0,0,6,0,0,
14951, 2015/7/27 15:40:00,0,0,0,0,0,0,6,0,0,
14952, 2015/7/27 16:0:00,0,0,0,0,0,0,6,0,0,
14953, 2015/7/27 16:20:00,0,0,0,0,0,0,6,0,0,
14954, 2015/7/27 16:40:00,0,0,0,0,0,0,6,0,0,
14955, 2015/7/27 17:0:00,0,0,0,0,0,0,6,0,0,
14956, 2015/7/27 17:20:00,0,0,0,0,0,0,6,0,0,
14957, 2015/7/27 17:40:00,0,1,1,0,1,0,0,2,1,
14958, 2015/7/27 18:0:00,0,0,0,0,0,0,6,0,0,
14959, 2015/7/27 18:20:00,6,0,0,0,0,0,0,0,0,
14960, 2015/7/27 18:40:00,6,0,0,0,0,0,0,0,0,
14961, 2015/7/27 19:0:00,6,0,0,0,0,0,0,0,0,
14962, 2015/7/27 19:20:00,6,0,0,0,0,0,0,0,0,
14963, 2015/7/27 19:40:00,6,0,0,0,0,0,0,0,0,
14964, 2015/7/27 20:0:00,6,0,0,0,0,0,0,0,0,
14965, 2015/7/27 20:20:00,6,0,0,0,0,0,0,0,0,
14966, 2015/7/27 20:40:00,6,0,0,0,0,0,0,0,0,
14967, 2015/7/27 21:0:00,6,0,0,0,0,0,0,0,0,
14968, 2015/7/27 21:20:00,6,0,0,0,0,0,0,0,0,
14969, 2015/7/27 21:40:00,6,0,0,0,0,0,0,0,0,
14970, 2015/7/27 22:0:00,6,0,0,0,0,0,0,0,0,
14971, 2015/7/27 22:20:00,6,0,0,0,0,0,0,0,0,
14972, 2015/7/27 22:40:00,6,0,0,0,0,0,0,0,0,
14973, 2015/7/27 23:0:00,6,0,0,0,0,0,0,0,0,
14974, 2015/7/27 23:20:00,6,0,0,0,0,0,0,0,0,
14975, 2015/7/27 23:40:00,6,0,0,0,0,0,0,0,0,
14976, 2015/7/28 0:0:00,6,0,0,0,0,0,0,0,0,
14977, 2015/7/28 0:20:00,6,0,0,0,0,0,0,0,0,
14978, 2015/7/28 0:40:00,6,0,0,0,0,0,0,0,0,
14979, 2015/7/28 1:0:00,6,0,0,0,0,0,0,0,0,
14980, 2015/7/28 1:20:00,6,0,0,0,0,0,0,0,0,
14981, 2015/7/28 1:40:00,6,0,0,0,0,0,0,0,0,
14982, 2015/7/28 2:0:00,6,0,0,0,0,0,0,0,0,
14983, 2015/7/28 2:20:00,6,0,0,0,0,0,0,0,0,
14984, 2015/7/28 2:40:00,6,0,0,0,0,0,0,0,0,
14985, 2015/7/28 3:0:00,6,0,0,0,0,0,0,0,0,
14986, 2015/7/28 3:20:00,6,0,0,0,0,0,0,0,0,
14987, 2015/7/28 3:40:00,6,0,0,0,0,0,0,0,0,
14988, 2015/7/28 4:0:00,6,0,0,0,0,0,0,0,0,
14989, 2015/7/28 4:20:00,6,0,0,0,0,0,0,0,0,
14990, 2015/7/28 4:40:00,6,0,0,0,0,0,0,0,0,
14991, 2015/7/28 5:0:00,6,0,0,0,0,0,0,0,0,
14992, 2015/7/28 5:20:00,6,0,0,0,0,0,0,0,0,
14993, 2015/7/28 5:40:00,6,0,0,0,0,0,0,0,0,
14994, 2015/7/28 6:0:00,6,0,0,0,0,0,0,0,0,
14995, 2015/7/28 6:20:00,6,0,0,0,0,0,0,0,0,
14996, 2015/7/28 6:40:00,6,0,0,0,0,0,0,0,0,
14997, 2015/7/28 7:0:00,6,0,0,0,0,0,0,0,0,
14998, 2015/7/28 7:20:00,6,0,0,0,0,0,0,0,0,
14999, 2015/7/28 7:40:00,6,0,0,0,0,0,0,0,0,
15000, 2015/7/28 8:0:00,6,0,0,0,0,0,0,0,0,
15001, 2015/7/28 8:20:00,6,0,0,0,0,0,0,0,0,
15002, 2015/7/28 8:40:00,2,2,1,1,0,0,0,0,0,
15003, 2015/7/28 9:0:00,2,0,1,1,0,1,0,1,0,
15004, 2015/7/28 9:20:00,1,2,0,2,0,1,0,0,0,
15005, 2015/7/28 9:40:00,0,1,2,1,1,0,0,1,0,
15006, 2015/7/28 10:0:00,0,1,1,0,1,0,3,0,0,
15007, 2015/7/28 10:20:00,3,1,1,1,0,0,0,0,0,
15008, 2015/7/28 10:40:00,0,0,0,0,0,0,6,0,0,
15009, 2015/7/28 11:0:00,0,1,0,1,0,1,0,1,2,
15010, 2015/7/28 11:20:00,0,0,0,0,0,0,6,0,0,
15011, 2015/7/28 11:40:00,0,0,0,0,0,0,6,0,0,
15012, 2015/7/28 12:0:00,0,0,0,0,0,0,6,0,0,
15013, 2015/7/28 12:20:00,2,1,3,0,0,0,0,0,0,
15014, 2015/7/28 12:40:00,1,1,1,1,0,1,0,1,0,
15015, 2015/7/28 13:0:00,1,2,2,1,0,0,0,0,0,
15016, 2015/7/28 13:20:00,0,3,2,0,1,0,0,0,0,
15017, 2015/7/28 13:40:00,0,2,2,1,1,0,0,0,0,
15018, 2015/7/28 14:0:00,0,2,2,1,0,1,0,0,0,
15019, 2015/7/28 14:20:00,0,0,0,0,1,0,5,0,0,
15020, 2015/7/28 14:40:00,0,1,0,0,0,0,5,0,0,
15021, 2015/7/28 15:0:00,0,0,0,0,0,0,5,1,0,
15022, 2015/7/28 15:20:00,0,1,0,0,0,0,5,0,0,
15023, 2015/7/28 15:40:00,0,1,0,0,0,0,5,0,0,
15024, 2015/7/28 16:0:00,0,1,0,0,0,0,5,0,0,
15025, 2015/7/28 16:20:00,0,0,0,2,0,2,0,0,2,
15026, 2015/7/28 16:40:00,0,2,1,2,0,0,0,0,1,
15027, 2015/7/28 17:0:00,0,0,0,0,0,0,6,0,0,
15028, 2015/7/28 17:20:00,0,0,0,0,0,0,6,0,0,
15029, 2015/7/28 17:40:00,0,1,0,0,2,1,0,0,2,
15030, 2015/7/28 18:0:00,1,2,2,1,0,0,0,0,0,
15031, 2015/7/28 18:20:00,6,0,0,0,0,0,0,0,0,
15032, 2015/7/28 18:40:00,6,0,0,0,0,0,0,0,0,
15033, 2015/7/28 19:0:00,6,0,0,0,0,0,0,0,0,
15034, 2015/7/28 19:20:00,6,0,0,0,0,0,0,0,0,
15035, 2015/7/28 19:40:00,6,0,0,0,0,0,0,0,0,
15036, 2015/7/28 20:0:00,6,0,0,0,0,0,0,0,0,
15037, 2015/7/28 20:20:00,6,0,0,0,0,0,0,0,0,
15038, 2015/7/28 20:40:00,6,0,0,0,0,0,0,0,0,
15039, 2015/7/28 21:0:00,6,0,0,0,0,0,0,0,0,
15040, 2015/7/28 21:20:00,6,0,0,0,0,0,0,0,0,
15041, 2015/7/28 21:40:00,6,0,0,0,0,0,0,0,0,
15042, 2015/7/28 22:0:00,6,0,0,0,0,0,0,0,0,
15043, 2015/7/28 22:20:00,6,0,0,0,0,0,0,0,0,
15044, 2015/7/28 22:40:00,6,0,0,0,0,0,0,0,0,
15045, 2015/7/28 23:0:00,6,0,0,0,0,0,0,0,0,
15046, 2015/7/28 23:20:00,6,0,0,0,0,0,0,0,0,
15047, 2015/7/28 23:40:00,6,0,0,0,0,0,0,0,0,
15048, 2015/7/29 0:0:00,6,0,0,0,0,0,0,0,0,
15049, 2015/7/29 0:20:00,6,0,0,0,0,0,0,0,0,
15050, 2015/7/29 0:40:00,6,0,0,0,0,0,0,0,0,
15051, 2015/7/29 1:0:00,6,0,0,0,0,0,0,0,0,
15052, 2015/7/29 1:20:00,6,0,0,0,0,0,0,0,0,
15053, 2015/7/29 1:40:00,6,0,0,0,0,0,0,0,0,
15054, 2015/7/29 2:0:00,6,0,0,0,0,0,0,0,0,
15055, 2015/7/29 2:20:00,6,0,0,0,0,0,0,0,0,
15056, 2015/7/29 2:40:00,6,0,0,0,0,0,0,0,0,
15057, 2015/7/29 3:0:00,6,0,0,0,0,0,0,0,0,
15058, 2015/7/29 3:20:00,6,0,0,0,0,0,0,0,0,
15059, 2015/7/29 3:40:00,6,0,0,0,0,0,0,0,0,
15060, 2015/7/29 4:0:00,6,0,0,0,0,0,0,0,0,
15061, 2015/7/29 4:20:00,6,0,0,0,0,0,0,0,0,
15062, 2015/7/29 4:40:00,6,0,0,0,0,0,0,0,0,
15063, 2015/7/29 5:0:00,6,0,0,0,0,0,0,0,0,
15064, 2015/7/29 5:20:00,6,0,0,0,0,0,0,0,0,
15065, 2015/7/29 5:40:00,6,0,0,0,0,0,0,0,0,
15066, 2015/7/29 6:0:00,6,0,0,0,0,0,0,0,0,
15067, 2015/7/29 6:20:00,6,0,0,0,0,0,0,0,0,
15068, 2015/7/29 6:40:00,6,0,0,0,0,0,0,0,0,
15069, 2015/7/29 7:0:00,6,0,0,0,0,0,0,0,0,
15070, 2015/7/29 7:20:00,6,0,0,0,0,0,0,0,0,
15071, 2015/7/29 7:40:00,6,0,0,0,0,0,0,0,0,
15072, 2015/7/29 8:0:00,6,0,0,0,0,0,0,0,0,
15073, 2015/7/29 8:20:00,5,0,0,1,0,0,0,0,0,
15074, 2015/7/29 8:40:00,4,0,1,1,0,0,0,0,0,
15075, 2015/7/29 9:0:00,4,0,0,1,0,0,0,1,0,
15076, 2015/7/29 9:20:00,2,1,2,0,0,0,0,0,1,
15077, 2015/7/29 9:40:00,0,0,0,0,0,0,6,0,0,
15078, 2015/7/29 10:0:00,1,0,1,0,0,1,0,1,2,
15079, 2015/7/29 10:20:00,0,2,2,1,0,1,0,0,0,
15080, 2015/7/29 10:40:00,0,0,0,0,0,0,6,0,0,
15081, 2015/7/29 11:0:00,0,0,0,0,0,0,6,0,0,
15082, 2015/7/29 11:20:00,0,0,0,0,0,0,6,0,0,
15083, 2015/7/29 11:40:00,0,0,0,0,0,0,6,0,0,
15084, 2015/7/29 12:0:00,0,0,0,0,0,0,6,0,0,
15085, 2015/7/29 12:20:00,3,0,3,0,0,0,0,0,0,
15086, 2015/7/29 12:40:00,4,0,1,0,0,1,0,0,0,
15087, 2015/7/29 13:0:00,1,2,2,1,0,0,0,0,0,
15088, 2015/7/29 13:20:00,0,2,1,2,0,0,0,0,1,
15089, 2015/7/29 13:40:00,0,1,2,1,1,1,0,0,0,
15090, 2015/7/29 14:0:00,0,1,1,1,0,0,0,2,1,
15091, 2015/7/29 14:20:00,0,0,0,0,0,0,6,0,0,
15092, 2015/7/29 14:40:00,1,1,0,0,1,2,0,1,0,
15093, 2015/7/29 15:0:00,0,2,2,2,0,0,0,0,0,
15094, 2015/7/29 15:20:00,0,0,0,1,0,1,4,0,0,
15095, 2015/7/29 15:40:00,0,1,1,1,0,2,0,0,1,
15096, 2015/7/29 16:0:00,0,0,0,0,0,0,6,0,0,
15097, 2015/7/29 16:20:00,1,1,1,1,1,1,0,0,0,
15098, 2015/7/29 16:40:00,0,0,0,0,0,0,6,0,0,
15099, 2015/7/29 17:0:00,1,1,1,0,2,0,0,0,1,
15100, 2015/7/29 17:20:00,0,0,0,0,0,0,6,0,0,
15101, 2015/7/29 17:40:00,0,0,0,0,0,0,6,0,0,
15102, 2015/7/29 18:0:00,0,0,0,0,0,0,6,0,0,
15103, 2015/7/29 18:20:00,6,0,0,0,0,0,0,0,0,
15104, 2015/7/29 18:40:00,6,0,0,0,0,0,0,0,0,
15105, 2015/7/29 19:0:00,6,0,0,0,0,0,0,0,0,
15106, 2015/7/29 19:20:00,6,0,0,0,0,0,0,0,0,
15107, 2015/7/29 19:40:00,6,0,0,0,0,0,0,0,0,
15108, 2015/7/29 20:0:00,6,0,0,0,0,0,0,0,0,
15109, 2015/7/29 20:20:00,6,0,0,0,0,0,0,0,0,
15110, 2015/7/29 20:40:00,6,0,0,0,0,0,0,0,0,
15111, 2015/7/29 21:0:00,6,0,0,0,0,0,0,0,0,
15112, 2015/7/29 21:20:00,6,0,0,0,0,0,0,0,0,
15113, 2015/7/29 21:40:00,6,0,0,0,0,0,0,0,0,
15114, 2015/7/29 22:0:00,6,0,0,0,0,0,0,0,0,
15115, 2015/7/29 22:20:00,6,0,0,0,0,0,0,0,0,
15116, 2015/7/29 22:40:00,6,0,0,0,0,0,0,0,0,
15117, 2015/7/29 23:0:00,6,0,0,0,0,0,0,0,0,
15118, 2015/7/29 23:20:00,6,0,0,0,0,0,0,0,0,
15119, 2015/7/29 23:40:00,6,0,0,0,0,0,0,0,0,
15120, 2015/7/30 0:0:00,6,0,0,0,0,0,0,0,0,
15121, 2015/7/30 0:20:00,6,0,0,0,0,0,0,0,0,
15122, 2015/7/30 0:40:00,6,0,0,0,0,0,0,0,0,
15123, 2015/7/30 1:0:00,6,0,0,0,0,0,0,0,0,
15124, 2015/7/30 1:20:00,6,0,0,0,0,0,0,0,0,
15125, 2015/7/30 1:40:00,6,0,0,0,0,0,0,0,0,
15126, 2015/7/30 2:0:00,6,0,0,0,0,0,0,0,0,
15127, 2015/7/30 2:20:00,6,0,0,0,0,0,0,0,0,
15128, 2015/7/30 2:40:00,6,0,0,0,0,0,0,0,0,
15129, 2015/7/30 3:0:00,6,0,0,0,0,0,0,0,0,
15130, 2015/7/30 3:20:00,6,0,0,0,0,0,0,0,0,
15131, 2015/7/30 3:40:00,6,0,0,0,0,0,0,0,0,
15132, 2015/7/30 4:0:00,6,0,0,0,0,0,0,0,0,
15133, 2015/7/30 4:20:00,6,0,0,0,0,0,0,0,0,
15134, 2015/7/30 4:40:00,6,0,0,0,0,0,0,0,0,
15135, 2015/7/30 5:0:00,6,0,0,0,0,0,0,0,0,
15136, 2015/7/30 5:20:00,6,0,0,0,0,0,0,0,0,
15137, 2015/7/30 5:40:00,6,0,0,0,0,0,0,0,0,
15138, 2015/7/30 6:0:00,6,0,0,0,0,0,0,0,0,
15139, 2015/7/30 6:20:00,6,0,0,0,0,0,0,0,0,
15140, 2015/7/30 6:40:00,6,0,0,0,0,0,0,0,0,
15141, 2015/7/30 7:0:00,6,0,0,0,0,0,0,0,0,
15142, 2015/7/30 7:20:00,6,0,0,0,0,0,0,0,0,
15143, 2015/7/30 7:40:00,6,0,0,0,0,0,0,0,0,
15144, 2015/7/30 8:0:00,6,0,0,0,0,0,0,0,0,
15145, 2015/7/30 8:20:00,4,1,1,0,0,0,0,0,0,
15146, 2015/7/30 8:40:00,4,0,0,0,1,0,0,1,0,
15147, 2015/7/30 9:0:00,3,1,2,0,0,0,0,0,0,
15148, 2015/7/30 9:20:00,0,0,0,0,0,0,6,0,0,
15149, 2015/7/30 9:40:00,0,0,0,0,0,0,6,0,0,
15150, 2015/7/30 10:0:00,1,2,1,2,0,0,0,0,0,
15151, 2015/7/30 10:20:00,0,0,0,0,0,0,6,0,0,
15152, 2015/7/30 10:40:00,0,3,0,0,1,1,0,0,1,
15153, 2015/7/30 11:0:00,1,2,1,1,1,0,0,0,0,
15154, 2015/7/30 11:20:00,0,1,3,1,0,0,0,1,0,
15155, 2015/7/30 11:40:00,2,2,0,0,1,1,0,0,0,
15156, 2015/7/30 12:0:00,3,1,1,1,0,0,0,0,0,
15157, 2015/7/30 12:20:00,3,0,1,2,0,0,0,0,0,
15158, 2015/7/30 12:40:00,3,0,1,2,0,0,0,0,0,
15159, 2015/7/30 13:0:00,2,1,1,2,0,0,0,0,0,
15160, 2015/7/30 13:20:00,0,2,2,1,0,0,0,1,0,
15161, 2015/7/30 13:40:00,1,1,1,1,0,0,0,2,0,
15162, 2015/7/30 14:0:00,0,3,2,0,0,1,0,0,0,
15163, 2015/7/30 14:20:00,0,0,0,0,0,0,6,0,0,
15164, 2015/7/30 14:40:00,1,3,0,0,1,0,0,1,0,
15165, 2015/7/30 15:0:00,0,0,0,0,0,0,6,0,0,
15166, 2015/7/30 15:20:00,0,0,0,0,0,0,6,0,0,
15167, 2015/7/30 15:40:00,0,0,0,0,0,0,6,0,0,
15168, 2015/7/30 16:0:00,1,2,1,1,1,0,0,0,0,
15169, 2015/7/30 16:20:00,1,2,2,1,0,0,0,0,0,
15170, 2015/7/30 16:40:00,0,0,0,0,0,0,6,0,0,
15171, 2015/7/30 17:0:00,0,0,0,0,0,0,6,0,0,
15172, 2015/7/30 17:20:00,0,0,0,0,0,0,6,0,0,
15173, 2015/7/30 17:40:00,0,1,2,0,3,0,0,0,0,
15174, 2015/7/30 18:0:00,0,0,0,0,0,0,6,0,0,
15175, 2015/7/30 18:20:00,6,0,0,0,0,0,0,0,0,
15176, 2015/7/30 18:40:00,6,0,0,0,0,0,0,0,0,
15177, 2015/7/30 19:0:00,6,0,0,0,0,0,0,0,0,
15178, 2015/7/30 19:20:00,6,0,0,0,0,0,0,0,0,
15179, 2015/7/30 19:40:00,6,0,0,0,0,0,0,0,0,
15180, 2015/7/30 20:0:00,6,0,0,0,0,0,0,0,0,
15181, 2015/7/30 20:20:00,6,0,0,0,0,0,0,0,0,
15182, 2015/7/30 20:40:00,6,0,0,0,0,0,0,0,0,
15183, 2015/7/30 21:0:00,6,0,0,0,0,0,0,0,0,
15184, 2015/7/30 21:20:00,6,0,0,0,0,0,0,0,0,
15185, 2015/7/30 21:40:00,6,0,0,0,0,0,0,0,0,
15186, 2015/7/30 22:0:00,6,0,0,0,0,0,0,0,0,
15187, 2015/7/30 22:20:00,6,0,0,0,0,0,0,0,0,
15188, 2015/7/30 22:40:00,6,0,0,0,0,0,0,0,0,
15189, 2015/7/30 23:0:00,6,0,0,0,0,0,0,0,0,
15190, 2015/7/30 23:20:00,6,0,0,0,0,0,0,0,0,
15191, 2015/7/30 23:40:00,6,0,0,0,0,0,0,0,0,
15192, 2015/7/31 0:0:00,6,0,0,0,0,0,0,0,0,
15193, 2015/7/31 0:20:00,6,0,0,0,0,0,0,0,0,
15194, 2015/7/31 0:40:00,6,0,0,0,0,0,0,0,0,
15195, 2015/7/31 1:0:00,6,0,0,0,0,0,0,0,0,
15196, 2015/7/31 1:20:00,6,0,0,0,0,0,0,0,0,
15197, 2015/7/31 1:40:00,6,0,0,0,0,0,0,0,0,
15198, 2015/7/31 2:0:00,6,0,0,0,0,0,0,0,0,
15199, 2015/7/31 2:20:00,6,0,0,0,0,0,0,0,0,
15200, 2015/7/31 2:40:00,6,0,0,0,0,0,0,0,0,
15201, 2015/7/31 3:0:00,6,0,0,0,0,0,0,0,0,
15202, 2015/7/31 3:20:00,6,0,0,0,0,0,0,0,0,
15203, 2015/7/31 3:40:00,6,0,0,0,0,0,0,0,0,
15204, 2015/7/31 4:0:00,6,0,0,0,0,0,0,0,0,
15205, 2015/7/31 4:20:00,6,0,0,0,0,0,0,0,0,
15206, 2015/7/31 4:40:00,6,0,0,0,0,0,0,0,0,
15207, 2015/7/31 5:0:00,6,0,0,0,0,0,0,0,0,
15208, 2015/7/31 5:20:00,6,0,0,0,0,0,0,0,0,
15209, 2015/7/31 5:40:00,6,0,0,0,0,0,0,0,0,
15210, 2015/7/31 6:0:00,6,0,0,0,0,0,0,0,0,
15211, 2015/7/31 6:20:00,6,0,0,0,0,0,0,0,0,
15212, 2015/7/31 6:40:00,6,0,0,0,0,0,0,0,0,
15213, 2015/7/31 7:0:00,6,0,0,0,0,0,0,0,0,
15214, 2015/7/31 7:20:00,6,0,0,0,0,0,0,0,0,
15215, 2015/7/31 7:40:00,6,0,0,0,0,0,0,0,0,
15216, 2015/7/31 8:0:00,6,0,0,0,0,0,0,0,0,
15217, 2015/7/31 8:20:00,5,0,0,1,0,0,0,0,0,
15218, 2015/7/31 8:40:00,5,0,0,0,0,0,0,1,0,
15219, 2015/7/31 9:0:00,5,0,0,1,0,0,0,0,0,
15220, 2015/7/31 9:20:00,3,1,1,1,0,0,0,0,0,
15221, 2015/7/31 9:40:00,0,3,1,0,0,1,0,1,0,
15222, 2015/7/31 10:0:00,0,2,2,1,0,1,0,0,0,
15223, 2015/7/31 10:20:00,0,3,1,1,1,0,0,0,0,
15224, 2015/7/31 10:40:00,0,1,2,1,0,0,0,1,1,
15225, 2015/7/31 11:0:00,0,0,0,0,0,0,6,0,0,
15226, 2015/7/31 11:20:00,0,0,0,0,0,0,6,0,0,
15227, 2015/7/31 11:40:00,3,0,0,0,1,1,0,0,1,
15228, 2015/7/31 12:0:00,5,0,1,0,0,0,0,0,0,
15229, 2015/7/31 12:20:00,2,1,1,2,0,0,0,0,0,
15230, 2015/7/31 12:40:00,1,1,2,1,0,1,0,0,0,
15231, 2015/7/31 13:0:00,0,2,1,2,0,1,0,0,0,
15232, 2015/7/31 13:20:00,0,1,2,1,0,1,0,0,1,
15233, 2015/7/31 13:40:00,0,2,1,2,1,0,0,0,0,
15234, 2015/7/31 14:0:00,0,3,1,1,1,0,0,0,0,
15235, 2015/7/31 14:20:00,0,0,0,0,0,0,6,0,0,
15236, 2015/7/31 14:40:00,0,0,0,0,0,0,6,0,0,
15237, 2015/7/31 15:0:00,0,2,1,1,0,1,0,0,1,
15238, 2015/7/31 15:20:00,0,0,0,0,0,0,6,0,0,
15239, 2015/7/31 15:40:00,0,0,0,0,0,0,6,0,0,
15240, 2015/7/31 16:0:00,0,0,0,0,0,0,6,0,0,
15241, 2015/7/31 16:20:00,0,0,1,0,1,2,0,2,0,
15242, 2015/7/31 16:40:00,0,3,2,0,0,1,0,0,0,
15243, 2015/7/31 17:0:00,0,2,2,1,0,0,0,0,1,
15244, 2015/7/31 17:20:00,0,1,1,1,0,0,2,0,1,
15245, 2015/7/31 17:40:00,1,2,1,0,0,0,2,0,0,
15246, 2015/7/31 18:0:00,0,2,2,0,0,0,2,0,0,
15247, 2015/7/31 18:20:00,6,0,0,0,0,0,0,0,0,
15248, 2015/7/31 18:40:00,6,0,0,0,0,0,0,0,0,
15249, 2015/7/31 19:0:00,6,0,0,0,0,0,0,0,0,
15250, 2015/7/31 19:20:00,6,0,0,0,0,0,0,0,0,
15251, 2015/7/31 19:40:00,6,0,0,0,0,0,0,0,0,
15252, 2015/7/31 20:0:00,6,0,0,0,0,0,0,0,0,
15253, 2015/7/31 20:20:00,6,0,0,0,0,0,0,0,0,
15254, 2015/7/31 20:40:00,6,0,0,0,0,0,0,0,0,
15255, 2015/7/31 21:0:00,6,0,0,0,0,0,0,0,0,
15256, 2015/7/31 21:20:00,6,0,0,0,0,0,0,0,0,
15257, 2015/7/31 21:40:00,6,0,0,0,0,0,0,0,0,
15258, 2015/7/31 22:0:00,6,0,0,0,0,0,0,0,0,
15259, 2015/7/31 22:20:00,6,0,0,0,0,0,0,0,0,
15260, 2015/7/31 22:40:00,6,0,0,0,0,0,0,0,0,
15261, 2015/7/31 23:0:00,6,0,0,0,0,0,0,0,0,
15262, 2015/7/31 23:20:00,6,0,0,0,0,0,0,0,0,
15263, 2015/7/31 23:40:00,6,0,0,0,0,0,0,0,0,
15264, 2015/8/1 0:0:00,6,0,0,0,0,0,0,0,0,
15265, 2015/8/1 0:20:00,6,0,0,0,0,0,0,0,0,
15266, 2015/8/1 0:40:00,6,0,0,0,0,0,0,0,0,
15267, 2015/8/1 1:0:00,6,0,0,0,0,0,0,0,0,
15268, 2015/8/1 1:20:00,6,0,0,0,0,0,0,0,0,
15269, 2015/8/1 1:40:00,6,0,0,0,0,0,0,0,0,
15270, 2015/8/1 2:0:00,6,0,0,0,0,0,0,0,0,
15271, 2015/8/1 2:20:00,6,0,0,0,0,0,0,0,0,
15272, 2015/8/1 2:40:00,6,0,0,0,0,0,0,0,0,
15273, 2015/8/1 3:0:00,6,0,0,0,0,0,0,0,0,
15274, 2015/8/1 3:20:00,6,0,0,0,0,0,0,0,0,
15275, 2015/8/1 3:40:00,6,0,0,0,0,0,0,0,0,
15276, 2015/8/1 4:0:00,6,0,0,0,0,0,0,0,0,
15277, 2015/8/1 4:20:00,6,0,0,0,0,0,0,0,0,
15278, 2015/8/1 4:40:00,6,0,0,0,0,0,0,0,0,
15279, 2015/8/1 5:0:00,6,0,0,0,0,0,0,0,0,
15280, 2015/8/1 5:20:00,6,0,0,0,0,0,0,0,0,
15281, 2015/8/1 5:40:00,6,0,0,0,0,0,0,0,0,
15282, 2015/8/1 6:0:00,6,0,0,0,0,0,0,0,0,
15283, 2015/8/1 6:20:00,6,0,0,0,0,0,0,0,0,
15284, 2015/8/1 6:40:00,6,0,0,0,0,0,0,0,0,
15285, 2015/8/1 7:0:00,6,0,0,0,0,0,0,0,0,
15286, 2015/8/1 7:20:00,6,0,0,0,0,0,0,0,0,
15287, 2015/8/1 7:40:00,6,0,0,0,0,0,0,0,0,
15288, 2015/8/1 8:0:00,6,0,0,0,0,0,0,0,0,
15289, 2015/8/1 8:20:00,6,0,0,0,0,0,0,0,0,
15290, 2015/8/1 8:40:00,6,0,0,0,0,0,0,0,0,
15291, 2015/8/1 9:0:00,6,0,0,0,0,0,0,0,0,
15292, 2015/8/1 9:20:00,6,0,0,0,0,0,0,0,0,
15293, 2015/8/1 9:40:00,6,0,0,0,0,0,0,0,0,
15294, 2015/8/1 10:0:00,6,0,0,0,0,0,0,0,0,
15295, 2015/8/1 10:20:00,6,0,0,0,0,0,0,0,0,
15296, 2015/8/1 10:40:00,6,0,0,0,0,0,0,0,0,
15297, 2015/8/1 11:0:00,6,0,0,0,0,0,0,0,0,
15298, 2015/8/1 11:20:00,6,0,0,0,0,0,0,0,0,
15299, 2015/8/1 11:40:00,6,0,0,0,0,0,0,0,0,
15300, 2015/8/1 12:0:00,6,0,0,0,0,0,0,0,0,
